Date,open,high,low,close,volume
2020-01-02,154.32161320468978,154.3308633448319,151.99854289504742,153.43310546875,18297500
2020-01-03,151.54502180005645,153.0906422985817,151.5079930006857,152.8314971923828,19295600
2020-01-06,151.64682709149164,153.21094783926432,151.35990332974276,153.0351104736328,17150900
2020-01-07,152.57232568295984,153.025822479154,151.9799920966752,152.5260467529297,11817900
2020-01-08,152.54459575230277,153.6644698523903,152.45203787124683,152.9980926513672,13832400
2020-01-09,153.74776621234884,154.05319027845752,152.95181643707025,153.18319702148438,11895400
2020-01-10,153.22022312144492,153.3497956815378,151.970762338703,152.609375,15353000
2020-01-13,152.655648977617,153.67371502457746,151.8504491033852,153.5996856689453,17271100
2020-01-14,152.8407565923636,155.1082834701782,152.6926696306055,154.1642608642578,18323000
2020-01-15,153.7755247482974,155.44146771549995,153.76627460932806,154.9046630859375,15437200
2020-01-16,156.03381529341337,157.21848281487362,155.88572832264313,156.90380859375,19976200
2020-01-17,157.5979319059086,157.85707701320075,156.10784047780422,156.47805786132812,18306400
2020-01-21,155.82090929418266,156.40399276616967,154.81209354292514,155.1822967529297,17935100
2020-01-22,155.6636195378876,156.06158740348775,154.7288328466241,155.08053588867188,14916300
2020-01-23,154.65477441472174,155.45997425718727,153.12765422100398,154.97869873046875,15954300
2020-01-24,155.49696113303867,155.49696113303867,151.99848876541208,153.0720977783203,20491400
2020-01-27,150.7213041093145,152.23916003490268,150.3233221980667,151.33213806152344,18539000
2020-01-28,152.24838166316826,153.08134588351157,151.31360944946334,152.5908203125,16690400
2020-01-29,152.80372917340813,153.22946150003065,151.69309117516954,151.72085571289062,14944400
2020-01-30,150.71203984942775,151.915221599287,149.86981121229138,151.72085571289062,21889700
2020-01-31,151.1563273811642,151.71163235596222,148.1113507316359,148.57411193847656,30439000
2020-02-03,149.56444236915135,150.7953748724085,149.46263432876702,150.23081970214844,17373200
2020-02-04,152.07254460607547,152.99806677067684,151.93372193032425,152.498291015625,15994200
2020-02-05,154.08095113596326,155.0527523917447,153.34979472052473,154.84913635253906,17807000
2020-02-06,155.38591348533168,155.6265441607307,154.34006893475072,154.49740600585938,14768900
2020-02-07,153.90507316370335,153.9698664933738,152.15583685311742,152.60009765625,18029600
2020-02-10,152.30391281759185,153.53485889154317,152.211369082032,153.4608154296875,11428800
2020-02-11,154.36785630280073,155.45072980813748,153.88659488081706,154.52520751953125,15005600
2020-02-12,155.5062449650644,155.7561257925274,154.82135344876104,155.58953857421875,12123000
2020-02-13,154.76583408991237,156.36698365210614,154.6640260759955,155.9967803955078,12649300
2020-02-14,156.13560803695285,156.20965151509012,154.8768971533183,155.3951873779297,16006200
2020-02-18,155.02501229291593,155.54330261175176,154.0346964804352,155.06202697753906,13412100
2020-02-19,155.64507451137413,156.54283222033715,155.05274083846186,155.85794067382812,11084600
2020-02-20,155.39518284741024,156.5150710033557,154.1827509382534,156.23741149902344,20383800
2020-02-21,155.62658764800432,156.07084857305546,153.94214420482683,154.65480041503906,18729900
2020-02-24,149.8050542507477,154.61776784272655,149.10166232008226,149.99942016601562,28239500
2020-02-25,150.41589599258867,150.6380123178656,144.34447164761482,144.66839599609375,45047000
2020-02-26,145.353294767474,146.68604927409206,142.73406469839713,142.9932098388672,39465000
2020-02-27,140.0777818610739,143.46518216830424,137.73621197126008,137.9583282470703,50530300
2020-02-28,134.06190218094093,138.02313624036233,133.19190901532386,135.43167114257812,72036400
2020-03-02,136.94955044842146,139.96674838376242,134.56170096538986,139.78164672851562,33569300
2020-03-03,139.83713875231885,142.71551321396723,135.41314398934577,136.93099975585938,42941300
2020-03-04,139.0875277346534,141.09590997419934,137.45861313010985,140.8275146484375,36195800
2020-03-05,137.75477608323538,141.12367767690253,134.65428394368595,136.34799194335938,32729400
2020-03-06,132.08132557502037,135.10777405951592,130.48942570442043,133.64544677734375,39688300
2020-03-09,124.14031569731526,126.02837505273084,120.55853464657008,120.65109252929688,56320000
