date,equity
2021-03-23,154084.87997526283
2021-03-24,152667.93711760335
2021-03-25,163769.62239220203
2021-03-26,178319.77995083915
2021-03-29,183917.2156175363
2021-03-30,183669.32542898488
2021-03-31,188175.11928193198
2021-04-01,194938.9076936838
2021-04-05,194938.9076936838
2021-04-06,194938.9076936838
2021-04-07,194938.9076936838
2021-04-08,194938.9076936838
2021-04-09,194938.9076936838
2021-04-12,194938.9076936838
2021-04-13,194938.9076936838
2021-04-14,194938.9076936838
2021-04-15,194938.9076936838
2021-04-16,194938.9076936838
2021-04-19,194938.9076936838
2021-04-20,193607.25496199753
2021-04-21,205951.42146873852
2021-04-22,197896.7600768046
2021-04-23,211511.51973439127
2021-04-26,215434.4909236558
2021-04-27,217447.99908585797
2021-04-28,219512.22118931304
2021-04-29,225517.17618249697
2021-04-30,225517.17618249697
2021-05-03,225517.17618249697
2021-05-04,223989.30418594833
2021-05-05,224936.17449136247
2021-05-06,237736.17016681115
2021-05-07,247967.76846897346
2021-05-10,239197.8589766228
2021-05-11,227489.00338227485
2021-05-12,190326.91429372632
2021-05-13,203310.32901664052
2021-05-14,222067.87838184848
2021-05-17,221683.26105515132
2021-05-18,214597.74535153923
2021-05-19,213106.3931824344
2021-05-20,228266.64062924444
2021-05-21,229568.2517864622
2021-05-24,241030.17087873307
2021-05-25,241421.03057207185
2021-05-26,245032.86871037004
2021-05-27,247368.94303802855
2021-05-28,247368.94303802855
2021-06-01,247368.94303802855
2021-06-02,247368.94303802855
2021-06-03,245667.27533542798
2021-06-04,261038.45054777822
2021-06-07,262340.20801531523
2021-06-08,265308.06314812903
2021-06-09,266295.227997872
2021-06-10,274686.14074095705
2021-06-11,279278.32313210506
2021-06-14,284086.816376806
2021-06-15,285466.3453537282
2021-06-16,283500.7704161499
2021-06-17,283566.09580842155
2021-06-18,257950.59628315852
2021-06-21,257950.59628315852
2021-06-22,257950.59628315852
2021-06-23,257950.59628315852
2021-06-24,257950.59628315852
2021-06-25,257950.59628315852
2021-06-28,257950.59628315852
2021-06-29,257950.59628315852
2021-06-30,257950.59628315852
2021-07-01,257950.59628315852
2021-07-02,257950.59628315852
2021-07-06,257950.59628315852
2021-07-07,257950.59628315852
2021-07-08,256113.1429331084
2021-07-09,274631.6859860497
2021-07-12,281712.05670030665
2021-07-13,280270.53023399884
2021-07-14,285003.24776518496
2021-07-15,283942.01260888716
2021-07-16,274281.9242669451
2021-07-19,245175.7549695811
2021-07-20,264115.0937804938
2021-07-21,279439.3233386082
2021-07-22,285078.452838066
2021-07-23,299478.8512545942
2021-07-26,304143.91917158477
2021-07-27,302809.70542879996
2021-07-28,305277.15260003245
2021-07-29,310886.11434205004
2021-07-30,310886.11434205004
2021-08-02,308760.6921680501
2021-08-03,326387.449615537
2021-08-04,321078.32876363746
2021-08-05,335059.4989162851
2021-08-06,340938.84108165494
2021-08-09,343417.181238151
2021-08-10,348836.0187345664
2021-08-11,355453.0966065745
2021-08-12,361558.7155921486
2021-08-13,361558.7155921486
2021-08-16,361558.7155921486
2021-08-17,359050.0381584498
2021-08-18,331851.1733336278
2021-08-19,335919.42558422044
2021-08-20,354698.0488604408
2021-08-23,371817.77026729635
2021-08-24,377139.73828189017
2021-08-25,382847.0065395039
2021-08-26,379230.29542202386
2021-08-27,391777.13001873647
2021-08-30,391777.13001873647
2021-08-31,391777.13001873647
2021-09-01,391777.13001873647
2021-09-02,391777.13001873647
2021-09-03,391777.13001873647
2021-09-07,391777.13001873647
2021-09-08,389092.8423196158
2021-09-09,379063.72402527067
2021-09-10,359807.5014147387
2021-09-13,366336.2277894162
2021-09-14,354035.3324010334
2021-09-15,374569.87714695535
2021-09-16,374569.87714695535
2021-09-17,374569.87714695535
2021-09-20,374569.87714695535
2021-09-21,374569.87714695535
2021-09-22,374569.87714695535
2021-09-23,374569.87714695535
2021-09-24,374569.87714695535
2021-09-27,374569.87714695535
2021-09-28,374569.87714695535
2021-09-29,374569.87714695535
2021-09-30,374569.87714695535
2021-10-01,374569.87714695535
2021-10-04,374569.87714695535
2021-10-05,374569.87714695535
2021-10-06,374569.87714695535
2021-10-07,374569.87714695535
2021-10-08,374569.87714695535
2021-10-11,374569.87714695535
2021-10-12,374569.87714695535
2021-10-13,374569.87714695535
2021-10-14,374569.87714695535
2021-10-15,374569.87714695535
2021-10-18,374569.87714695535
2021-10-19,374569.87714695535
2021-10-20,374569.87714695535
2021-10-21,374569.87714695535
2021-10-22,374569.87714695535
2021-10-25,374569.87714695535
2021-10-26,374569.87714695535
2021-10-27,374569.87714695535
2021-10-28,374569.87714695535
2021-10-29,374569.87714695535
2021-11-01,374569.87714695535
2021-11-02,374569.87714695535
2021-11-03,374569.87714695535
2021-11-04,374569.87714695535
2021-11-05,374569.87714695535
2021-11-08,374569.87714695535
2021-11-09,374569.87714695535
2021-11-10,374569.87714695535
2021-11-11,374569.87714695535
2021-11-12,374569.87714695535
2021-11-15,374569.87714695535
2021-11-16,374569.87714695535
2021-11-17,374569.87714695535
2021-11-18,374569.87714695535
2021-11-19,374569.87714695535
2021-11-22,374569.87714695535
2021-11-23,372068.6645162521
2021-11-24,381807.746469631
2021-11-26,320839.57999217464
2021-11-29,345591.0688419698
2021-11-30,343216.60126488155
2021-12-01,319127.3434105408
2021-12-02,319127.3434105408
2021-12-03,319127.3434105408
2021-12-06,319127.3434105408
2021-12-07,319127.3434105408
2021-12-08,319127.3434105408
2021-12-09,319127.3434105408
2021-12-10,319127.3434105408
2021-12-13,319127.3434105408
2021-12-14,319127.3434105408
2021-12-15,319127.3434105408
2021-12-16,319127.3434105408
2021-12-17,319127.3434105408
2021-12-20,319127.3434105408
2021-12-21,319127.3434105408
2021-12-22,319127.3434105408
2021-12-23,319127.3434105408
2021-12-27,319127.3434105408
2021-12-28,319127.3434105408
2021-12-29,319127.3434105408
2021-12-30,319127.3434105408
2021-12-31,319127.3434105408
2022-01-03,319127.3434105408
2022-01-04,319127.3434105408
2022-01-05,319127.3434105408
2022-01-06,319127.3434105408
2022-01-07,319127.3434105408
2022-01-10,319127.3434105408
2022-01-11,319127.3434105408
2022-01-12,319127.3434105408
2022-01-13,319127.3434105408
2022-01-14,319127.3434105408
2022-01-18,319127.3434105408
2022-01-19,319127.3434105408
2022-01-20,319127.3434105408
2022-01-21,319127.3434105408
2022-01-24,319127.3434105408
2022-01-25,319127.3434105408
2022-01-26,319127.3434105408
2022-01-27,319127.3434105408
2022-01-28,319127.3434105408
2022-01-31,319127.3434105408
2022-02-01,319127.3434105408
2022-02-02,319127.3434105408
2022-02-03,319127.3434105408
2022-02-04,319127.3434105408
2022-02-07,319127.3434105408
2022-02-08,319127.3434105408
2022-02-09,319127.3434105408
2022-02-10,319127.3434105408
2022-02-11,319127.3434105408
2022-02-14,319127.3434105408
2022-02-15,319127.3434105408
2022-02-16,319127.3434105408
2022-02-17,319127.3434105408
2022-02-18,319127.3434105408
2022-02-22,319127.3434105408
2022-02-23,319127.3434105408
2022-02-24,319127.3434105408
2022-02-25,319127.3434105408
2022-02-28,319127.3434105408
2022-03-01,319127.3434105408
2022-03-02,319127.3434105408
2022-03-03,319127.3434105408
2022-03-04,319127.3434105408
2022-03-07,319127.3434105408
2022-03-08,319127.3434105408
2022-03-09,319127.3434105408
2022-03-10,319127.3434105408
2022-03-11,319127.3434105408
2022-03-14,319127.3434105408
2022-03-15,319127.3434105408
2022-03-16,319127.3434105408
2022-03-17,319127.3434105408
2022-03-18,319127.3434105408
2022-03-21,319127.3434105408
2022-03-22,319127.3434105408
2022-03-23,319127.3434105408
2022-03-24,319127.3434105408
2022-03-25,319127.3434105408
2022-03-28,319127.3434105408
2022-03-29,319127.3434105408
2022-03-30,319127.3434105408
2022-03-31,319127.3434105408
2022-04-01,319127.3434105408
2022-04-04,319127.3434105408
2022-04-05,319127.3434105408
2022-04-06,319127.3434105408
2022-04-07,319127.3434105408
2022-04-08,319127.3434105408
2022-04-11,319127.3434105408
2022-04-12,319127.3434105408
2022-04-13,319127.3434105408
2022-04-14,319127.3434105408
2022-04-18,319127.3434105408
2022-04-19,319127.3434105408
2022-04-20,319127.3434105408
2022-04-21,319127.3434105408
2022-04-22,319127.3434105408
2022-04-25,319127.3434105408
2022-04-26,319127.3434105408
2022-04-27,319127.3434105408
2022-04-28,319127.3434105408
2022-04-29,319127.3434105408
2022-05-02,319127.3434105408
2022-05-03,319127.3434105408
2022-05-04,319127.3434105408
2022-05-05,319127.3434105408
2022-05-06,319127.3434105408
2022-05-09,319127.3434105408
2022-05-10,319127.3434105408
2022-05-11,319127.3434105408
2022-05-12,319127.3434105408
2022-05-13,319127.3434105408
2022-05-16,319127.3434105408
2022-05-17,319127.3434105408
2022-05-18,319127.3434105408
2022-05-19,319127.3434105408
2022-05-20,319127.3434105408
2022-05-23,319127.3434105408
2022-05-24,319127.3434105408
2022-05-25,319127.3434105408
2022-05-26,319127.3434105408
2022-05-27,319127.3434105408
2022-05-31,319127.3434105408
2022-06-01,319127.3434105408
2022-06-02,319127.3434105408
2022-06-03,319127.3434105408
2022-06-06,319127.3434105408
2022-06-07,319127.3434105408
2022-06-08,319127.3434105408
2022-06-09,319127.3434105408
2022-06-10,319127.3434105408
2022-06-13,319127.3434105408
2022-06-14,319127.3434105408
2022-06-15,319127.3434105408
2022-06-16,319127.3434105408
2022-06-17,319127.3434105408
2022-06-21,319127.3434105408
2022-06-22,319127.3434105408
2022-06-23,319127.3434105408
2022-06-24,319127.3434105408
2022-06-27,319127.3434105408
2022-06-28,319127.3434105408
2022-06-29,319127.3434105408
2022-06-30,319127.3434105408
2022-07-01,319127.3434105408
2022-07-05,319127.3434105408
2022-07-06,319127.3434105408
2022-07-07,319127.3434105408
2022-07-08,319127.3434105408
2022-07-11,319127.3434105408
2022-07-12,319127.3434105408
2022-07-13,319127.3434105408
2022-07-14,319127.3434105408
2022-07-15,319127.3434105408
2022-07-18,319127.3434105408
2022-07-19,319127.3434105408
2022-07-20,319127.3434105408
2022-07-21,319127.3434105408
2022-07-22,319127.3434105408
2022-07-25,319127.3434105408
2022-07-26,319127.3434105408
2022-07-27,319127.3434105408
2022-07-28,319127.3434105408
2022-07-29,319127.3434105408
2022-08-01,319127.3434105408
2022-08-02,319127.3434105408
2022-08-03,319127.3434105408
2022-08-04,319127.3434105408
2022-08-05,319127.3434105408
2022-08-08,319127.3434105408
2022-08-09,319127.3434105408
2022-08-10,319127.3434105408
2022-08-11,319127.3434105408
2022-08-12,319127.3434105408
2022-08-15,319127.3434105408
2022-08-16,319127.3434105408
2022-08-17,319127.3434105408
2022-08-18,319127.3434105408
2022-08-19,319127.3434105408
2022-08-22,319127.3434105408
2022-08-23,319127.3434105408
2022-08-24,319127.3434105408
2022-08-25,319127.3434105408
2022-08-26,319127.3434105408
2022-08-29,319127.3434105408
2022-08-30,319127.3434105408
2022-08-31,319127.3434105408
2022-09-01,319127.3434105408
2022-09-02,319127.3434105408
2022-09-06,319127.3434105408
2022-09-07,319127.3434105408
2022-09-08,319127.3434105408
2022-09-09,319127.3434105408
2022-09-12,319127.3434105408
2022-09-13,319127.3434105408
2022-09-14,319127.3434105408
2022-09-15,319127.3434105408
2022-09-16,319127.3434105408
2022-09-19,319127.3434105408
2022-09-20,319127.3434105408
2022-09-21,319127.3434105408
2022-09-22,319127.3434105408
2022-09-23,319127.3434105408
2022-09-26,319127.3434105408
2022-09-27,319127.3434105408
2022-09-28,319127.3434105408
2022-09-29,319127.3434105408
2022-09-30,319127.3434105408
2022-10-03,319127.3434105408
2022-10-04,319127.3434105408
2022-10-05,319127.3434105408
2022-10-06,319127.3434105408
2022-10-07,319127.3434105408
2022-10-10,319127.3434105408
2022-10-11,319127.3434105408
2022-10-12,319127.3434105408
2022-10-13,319127.3434105408
2022-10-14,319127.3434105408
2022-10-17,319127.3434105408
2022-10-18,319127.3434105408
2022-10-19,319127.3434105408
2022-10-20,319127.3434105408
2022-10-21,319127.3434105408
2022-10-24,319127.3434105408
2022-10-25,319127.3434105408
2022-10-26,319127.3434105408
2022-10-27,319127.3434105408
2022-10-28,319127.3434105408
2022-10-31,319127.3434105408
2022-11-01,319127.3434105408
2022-11-02,319127.3434105408
2022-11-03,319127.3434105408
2022-11-04,319127.3434105408
2022-11-07,319127.3434105408
2022-11-08,319127.3434105408
2022-11-09,319127.3434105408
2022-11-10,319127.3434105408
2022-11-11,319127.3434105408
2022-11-14,319127.3434105408
2022-11-15,319127.3434105408
2022-11-16,319127.3434105408
2022-11-17,319127.3434105408
2022-11-18,319127.3434105408
2022-11-21,319127.3434105408
2022-11-22,319127.3434105408
2022-11-23,319127.3434105408
2022-11-25,319127.3434105408
2022-11-28,319127.3434105408
2022-11-29,319127.3434105408
2022-11-30,319127.3434105408
2022-12-01,319127.3434105408
2022-12-02,319127.3434105408
2022-12-05,319127.3434105408
2022-12-06,319127.3434105408
2022-12-07,319127.3434105408
2022-12-08,319127.3434105408
2022-12-09,319127.3434105408
2022-12-12,319127.3434105408
2022-12-13,319127.3434105408
2022-12-14,319127.3434105408
2022-12-15,319127.3434105408
2022-12-16,319127.3434105408
2022-12-19,319127.3434105408
2022-12-20,319127.3434105408
2022-12-21,319127.3434105408
2022-12-22,319127.3434105408
2022-12-23,319127.3434105408
2022-12-27,319127.3434105408
2022-12-28,319127.3434105408
2022-12-29,319127.3434105408
2022-12-30,319127.3434105408
2023-01-03,319127.3434105408
2023-01-04,319127.3434105408
2023-01-05,319127.3434105408
2023-01-06,319127.3434105408
2023-01-09,319127.3434105408
2023-01-10,319127.3434105408
2023-01-11,319127.3434105408
2023-01-12,319127.3434105408
2023-01-13,319127.3434105408
2023-01-17,319127.3434105408
2023-01-18,319127.3434105408
2023-01-19,319127.3434105408
2023-01-20,319127.3434105408
2023-01-23,319127.3434105408
2023-01-24,319127.3434105408
2023-01-25,319127.3434105408
2023-01-26,319127.3434105408
2023-01-27,319127.3434105408
2023-01-30,319127.3434105408
2023-01-31,319127.3434105408
2023-02-01,319127.3434105408
2023-02-02,319127.3434105408
2023-02-03,319127.3434105408
2023-02-06,319127.3434105408
2023-02-07,319127.3434105408
2023-02-08,319127.3434105408
2023-02-09,319127.3434105408
2023-02-10,319127.3434105408
2023-02-13,319127.3434105408
2023-02-14,319127.3434105408
2023-02-15,319127.3434105408
2023-02-16,319127.3434105408
2023-02-17,319127.3434105408
2023-02-21,319127.3434105408
2023-02-22,319127.3434105408
2023-02-23,319127.3434105408
2023-02-24,319127.3434105408
2023-02-27,319127.3434105408
2023-02-28,319127.3434105408
2023-03-01,319127.3434105408
2023-03-02,319127.3434105408
2023-03-03,319127.3434105408
2023-03-06,319127.3434105408
2023-03-07,319127.3434105408
2023-03-08,319127.3434105408
2023-03-09,319127.3434105408
2023-03-10,319127.3434105408
2023-03-13,319127.3434105408
2023-03-14,319127.3434105408
2023-03-15,319127.3434105408
2023-03-16,319127.3434105408
2023-03-17,319127.3434105408
2023-03-20,319127.3434105408
2023-03-21,319127.3434105408
2023-03-22,319127.3434105408
2023-03-23,319127.3434105408
2023-03-24,319127.3434105408
2023-03-27,319127.3434105408
2023-03-28,319127.3434105408
2023-03-29,319127.3434105408
2023-03-30,319127.3434105408
2023-03-31,319127.3434105408
2023-04-03,319127.3434105408
2023-04-04,319127.3434105408
2023-04-05,319127.3434105408
2023-04-06,319127.3434105408
2023-04-10,319127.3434105408
2023-04-11,319127.3434105408
2023-04-12,319127.3434105408
2023-04-13,319127.3434105408
2023-04-14,319127.3434105408
2023-04-17,319127.3434105408
2023-04-18,319127.3434105408
2023-04-19,319127.3434105408
2023-04-20,319127.3434105408
2023-04-21,319127.3434105408
2023-04-24,319127.3434105408
2023-04-25,319127.3434105408
2023-04-26,319127.3434105408
2023-04-27,319127.3434105408
2023-04-28,319127.3434105408
2023-05-01,319127.3434105408
2023-05-02,319127.3434105408
2023-05-03,319127.3434105408
2023-05-04,319127.3434105408
2023-05-05,319127.3434105408
2023-05-08,319127.3434105408
2023-05-09,319127.3434105408
2023-05-10,319127.3434105408
2023-05-11,319127.3434105408
2023-05-12,319127.3434105408
2023-05-15,319127.3434105408
2023-05-16,319127.3434105408
2023-05-17,319127.3434105408
2023-05-18,319127.3434105408
2023-05-19,319127.3434105408
2023-05-22,319127.3434105408
2023-05-23,319127.3434105408
2023-05-24,319127.3434105408
2023-05-25,319127.3434105408
2023-05-26,319127.3434105408
2023-05-30,319127.3434105408
2023-05-31,319127.3434105408
2023-06-01,319127.3434105408
2023-06-02,319127.3434105408
2023-06-05,319127.3434105408
2023-06-06,319127.3434105408
2023-06-07,319127.3434105408
2023-06-08,319127.3434105408
2023-06-09,319127.3434105408
2023-06-12,319127.3434105408
2023-06-13,319127.3434105408
2023-06-14,319127.3434105408
2023-06-15,319127.3434105408
2023-06-16,319127.3434105408
2023-06-20,319127.3434105408
2023-06-21,319127.3434105408
2023-06-22,319127.3434105408
2023-06-23,319127.3434105408
2023-06-26,319127.3434105408
2023-06-27,319127.3434105408
2023-06-28,319127.3434105408
2023-06-29,319127.3434105408
2023-06-30,319127.3434105408
2023-07-03,319127.3434105408
2023-07-05,319127.3434105408
2023-07-06,319127.3434105408
2023-07-07,319127.3434105408
2023-07-10,319127.3434105408
2023-07-11,319127.3434105408
2023-07-12,319127.3434105408
2023-07-13,319127.3434105408
2023-07-14,319127.3434105408
2023-07-17,319127.3434105408
2023-07-18,319127.3434105408
2023-07-19,319127.3434105408
2023-07-20,319127.3434105408
2023-07-21,319127.3434105408
2023-07-24,319127.3434105408
2023-07-25,319127.3434105408
2023-07-26,319127.3434105408
2023-07-27,319127.3434105408
2023-07-28,319127.3434105408
2023-07-31,319127.3434105408
2023-08-01,319127.3434105408
2023-08-02,319127.3434105408
2023-08-03,319127.3434105408
2023-08-04,319127.3434105408
2023-08-07,319127.3434105408
2023-08-08,319127.3434105408
2023-08-09,319127.3434105408
2023-08-10,319127.3434105408
2023-08-11,319127.3434105408
2023-08-14,319127.3434105408
2023-08-15,319127.3434105408
2023-08-16,319127.3434105408
2023-08-17,319127.3434105408
2023-08-18,319127.3434105408
2023-08-21,319127.3434105408
2023-08-22,319127.3434105408
2023-08-23,319127.3434105408
2023-08-24,319127.3434105408
2023-08-25,319127.3434105408
2023-08-28,319127.3434105408
2023-08-29,319127.3434105408
2023-08-30,319127.3434105408
2023-08-31,319127.3434105408
2023-09-01,319127.3434105408
2023-09-05,319127.3434105408
2023-09-06,319127.3434105408
2023-09-07,319127.3434105408
2023-09-08,319127.3434105408
2023-09-11,319127.3434105408
2023-09-12,319127.3434105408
2023-09-13,319127.3434105408
2023-09-14,319127.3434105408
2023-09-15,319127.3434105408
2023-09-18,319127.3434105408
2023-09-19,319127.3434105408
2023-09-20,319127.3434105408
2023-09-21,319127.3434105408
2023-09-22,319127.3434105408
2023-09-25,319127.3434105408
2023-09-26,319127.3434105408
2023-09-27,319127.3434105408
2023-09-28,319127.3434105408
2023-09-29,319127.3434105408
2023-10-02,319127.3434105408
2023-10-03,319127.3434105408
2023-10-04,319127.3434105408
2023-10-05,319127.3434105408
2023-10-06,319127.3434105408
2023-10-09,319127.3434105408
2023-10-10,319127.3434105408
2023-10-11,319127.3434105408
2023-10-12,319127.3434105408
2023-10-13,319127.3434105408
2023-10-16,319127.3434105408
2023-10-17,319127.3434105408
2023-10-18,319127.3434105408
2023-10-19,319127.3434105408
2023-10-20,319127.3434105408
2023-10-23,319127.3434105408
2023-10-24,319127.3434105408
2023-10-25,319127.3434105408
2023-10-26,319127.3434105408
2023-10-27,319127.3434105408
2023-10-30,319127.3434105408
2023-10-31,319127.3434105408
2023-11-01,319127.3434105408
2023-11-02,319127.3434105408
2023-11-03,319127.3434105408
2023-11-06,319127.3434105408
2023-11-07,319127.3434105408
2023-11-08,319127.3434105408
2023-11-09,319127.3434105408
