entry_date,exit_date,side,side_flag,spot,short_strike,long_strike,width,entry_credit,max_loss_per_spread,rsi3,rv20,ret5,ret10,ret20,spot_to_sma50,sma50_to_sma200,ema10_gap,iv_proxy,short_distance_pct,width_pct,credit_to_width,net_pnl_per_spread,return_on_risk_pct,label,exit_reason
2021-02-25,2021-02-26,bull_put,1,355.9239501953125,349,331,18,3.1654546123539986,1483.4545387646,33.42727020528916,0.16030704756751002,-0.02147304479878509,-0.019867758929936308,0.02115316103157605,1.0078330562525706,1.1098484219811071,-0.014785361352122828,0.1843531047026365,0.019453454007556943,0.05057260122597128,0.17585858957522216,-46.12655137932961,-3.1094010752593166,0,rule_exit
2021-02-26,2021-03-02,bull_put,1,354.090087890625,347,329,18,3.072909436668163,1492.7090563331838,27.232415390661956,0.15919737441767476,-0.02479272853988257,-0.026489976210185562,0.007229365395942322,1.0017294033100141,1.1092789460204544,-0.01630928009838828,0.18307698058032595,0.020023401199570037,0.05083452097523844,0.17071719092600907,150.58525294905826,10.0880511383088,1,rule_exit
2021-03-18,2021-03-19,bull_put,1,364.4420471191406,357,339,18,3.8002080371823435,1419.9791962817656,17.692955471153354,0.19062460885550905,-0.005209182402269974,0.03923568116153153,0.0019454058067682745,1.0167039704998682,1.1031948279966792,-0.0009985555995520867,0.2192183001838354,0.02042038556738687,0.04939056879492167,0.21112266873235241,-15.966341040131965,-1.1244066872204919,0,rule_exit
2021-03-19,2021-03-23,bull_put,1,363.76763916015625,356,338,18,3.7096249567012185,1429.0375043298782,17.18719349574495,0.19063622316263476,-0.00838526096781933,0.018574294486228604,0.0018604275091795852,1.0139164137012864,1.1028773617973275,-0.002330758046286241,0.21923165663702995,0.021353298985279958,0.04948213656816,0.2060902753722899,14.555835305132973,1.0185761578006083,1,rule_exit
2021-03-22,2021-03-23,bull_put,1,366.6723327636719,359,341,18,3.7580200225933424,1424.1979977406659,32.418817566877166,0.19019224324391149,-0.006392927803976489,0.03184465202317699,0.017687944307652748,1.0212294908763369,1.102359823723026,0.0046062710193115475,0.2187210797304982,0.020924220559113898,0.04909015050121435,0.20877889014407458,-80.77531587716862,-5.671635264570644,0,rule_exit
2021-03-24,2021-03-25,bull_put,1,361.9370727539063,355,337,18,3.8798304951978637,1412.0169504802136,38.019780623617194,0.18952094786815363,-0.02132310862324116,-0.002029858944872065,-0.007608559133245429,1.0070169091514203,1.1011977074291446,-0.006367831030088977,0.21794909004837665,0.019166516160180877,0.04973240199751196,0.21554613862210353,100.32102911657472,7.104803457384594,1,rule_exit
2021-03-25,2021-04-01,bull_put,1,363.9732055664063,357,338,19,3.4903215851082883,1550.9678414891712,30.069630664533676,0.16822329754102675,-0.001286463942457905,-0.006488944919397666,0.022615099002685213,1.0120420976624054,1.1007290056703494,-0.0006366355489316744,0.19345679217218073,0.019158568432406372,0.05220164481732291,0.18370113605833097,282.25505230862575,18.198639891696068,1,rule_exit
2021-04-20,2021-04-29,bull_put,1,384.9597473144531,377,358,19,3.17721720795581,1582.278279204419,21.451081831979465,0.10965003726003551,-0.0016712466279472649,0.014896849798518907,0.0498739962542194,1.0447480894316472,1.1003423140324926,0.0019124120836548908,0.18,0.02067683016206687,0.04935580962047939,0.16722195831346368,248.60380885213948,15.711762723377538,1,rule_exit
2021-04-22,2021-05-04,bull_put,1,385.0531311035156,377,358,19,3.1538644470789934,1584.6135552921007,36.31271828946263,0.11031342117385781,-0.008656543049206933,0.009179330310242095,0.06386761702448407,1.0423526162248744,1.099997969346872,6.866001045957582e-05,0.18,0.020914337406986738,0.04934383975932958,0.16599286563573648,211.7416669310462,13.362353630252436,1,rule_exit
2021-05-04,2021-05-05,bull_put,1,388.1820373535156,380,361,19,3.1556240296999554,1584.4375970300043,14.42305678319336,0.09604573180866617,-0.0045505214548395845,0.008370459668944008,0.023392002947895785,1.039014217259381,1.0999064822593432,-0.0018784275131261685,0.18,0.021077836082518883,0.048946108195874055,0.16608547524736608,7.056031249728846,0.44533349012641654,1,rule_exit
2021-05-05,2021-05-11,bull_put,1,388.3033752441406,381,361,20,3.4400720214168827,1655.9927978583119,28.530308927488477,0.0960944920880298,-0.003953211201286999,-0.0007690605367577374,0.022528630809699024,1.0378075011817651,1.1000906095422072,-0.001281993594359876,0.18,0.018808425859159025,0.051506119377471966,0.17200360107084414,18.827099658197938,1.1369070978175113,1,rule_exit
2021-05-11,2021-05-12,bull_put,1,386.8651123046875,379,360,19,3.2235548217530523,1577.644517824695,27.82819459433675,0.11113982821107225,-0.0033925450487262143,-0.007927628654535113,0.003269998966402232,1.0270750079058582,1.1015329131244975,-0.007025970246359092,0.18,0.020330373700105295,0.04911272532901847,0.1696607800922659,-258.1968622882826,-16.36597214208258,0,rule_exit
2021-05-12,2021-05-13,bull_put,1,378.6460876464844,371,352,19,3.188330805806408,1581.1669194193591,0.0,0.1343919763360482,-0.02487047039337309,-0.02872536337251974,-0.014679733142254014,1.0042519729748438,1.1013407842570273,-0.023127075143627884,0.18,0.020193230290611104,0.05017878335438919,0.16780688451612674,108.17931647291181,6.841739170247613,1,rule_exit
2021-05-13,2021-05-18,bull_put,1,383.1945190429688,376,356,20,3.410618362348478,1658.938163765152,27.98840224819139,0.13589398401384103,-0.02097518575441981,-0.023282427517532178,-0.01344165646966522,1.0148018421633895,1.1015891319507767,-0.009340508825690375,0.18,0.01877510946904244,0.052192813326114765,0.17053091811742388,80.21930826540222,4.835581579685599,1,rule_exit
2021-05-19,2021-05-27,bull_put,1,383.7362060546875,376,357,19,3.2222833432149014,1577.7716656785099,0.0,0.1428484936566377,0.013442944676495427,-0.011761858074454179,-0.012521873030327924,1.0097094121940937,1.1032174252970197,-0.0066994355194385236,0.18,0.02016021926683923,0.049513180409388444,0.16959386016920533,240.96468887124502,15.27246902153106,1,rule_exit
2021-06-03,2021-06-15,bull_put,1,391.1240234375,383,364,19,3.2036275032533292,1579.6372496746671,25.480374963727442,0.1391540922856251,-0.0007160714374822019,0.01925233341614807,0.007264032128450948,1.0159654151914097,1.1044371959394539,0.0009932412668192114,0.18,0.020770965092094848,0.04857794167950443,0.16861197385543839,244.21411740833105,15.46013918439996,1,rule_exit
2021-06-09,2021-06-16,bull_put,1,393.81396484375,386,366,20,3.3643625867342126,1663.5637413265788,7.956616052060724,0.12816947542058493,0.003140757766598945,0.008153353418542952,0.01796195190014882,1.0170437015802678,1.105660683417573,0.0029084979732307836,0.18,0.019841766776478524,0.05078540068515655,0.16821812933671063,93.25389099061141,5.605669844441776,1,rule_exit
2021-06-16,2021-06-17,bull_put,1,394.2436218261719,386,367,19,3.207421647131324,1579.2578352868675,23.1713925947178,0.07071825629091331,0.0010910151004734914,0.00423519948122264,0.02468810986375858,1.012505916739543,1.1058393043078578,-0.0010891107961517044,0.18,0.02090996878525689,0.04819355075927492,0.16881166563849073,0.5243769699078484,0.033204012555213755,1,rule_exit
2021-06-17,2021-06-18,bull_put,1,394.11279296875,386,367,19,3.239831082676451,1576.016891732355,0.0,0.06952108116677043,-0.0038716548798478634,0.0076414879990811535,0.027040937889982963,1.0114236587657173,1.1055312021731165,-0.0011626070276710143,0.18,0.020584952108858034,0.04820954898946036,0.17051742540402373,-152.5421929566469,-9.678969416944053,0,rule_exit
2021-07-08,2021-07-16,bull_put,1,403.7886047363281,396,376,20,3.485063567411554,1651.4936432588445,26.10928330072916,0.09446034871592113,0.006681080854065602,0.019687446318682023,0.02532830418173626,1.0263278091524297,1.097322249860004,0.0027275283929131255,0.18,0.019288817576746733,0.04953086779915421,0.1742531783705777,116.89036713616386,7.077857526929833,1,rule_exit
2021-07-15,2021-07-16,bull_put,1,407.3775329589844,399,379,20,3.3690626088702396,1663.093739112976,17.9053993432493,0.0989572426693842,0.008888136466852048,0.01562859967929464,0.0333142006761582,1.0306675676786117,1.0944419834208212,0.0028034862351058454,0.18,0.020564543405558505,0.04909450910247827,0.16845313044351198,-85.66745899467861,-5.151090222994287,0,rule_exit
2021-07-16,2021-07-19,bull_put,1,404.1821899414063,396,376,20,3.3844221099826184,1661.557789001738,11.711167185023527,0.10440353555636928,-0.00959776749289143,0.0021139799836611406,0.025549530876189275,1.0217623756307086,1.0938662580054062,-0.004145610119995147,0.18,0.020243816142894538,0.04948263554833866,0.1692211054991309,-176.8594348987479,-10.64419402499415,0,rule_exit
2021-07-19,2021-07-20,bull_put,1,398.2132873535156,390,370,20,3.3082771469797243,1669.1722853020276,0.0,0.10687044676987408,-0.027706735915995928,-0.020174327854678875,0.024221452472396043,1.0063267033814909,1.0929164447112396,-0.015477612247834949,0.18,0.020625347305963306,0.05022434116379675,0.16541385734898623,130.31369592494048,7.807084809184986,1,rule_exit
2021-07-20,2021-07-29,bull_put,1,403.9198913574219,396,376,20,3.4512739107708166,1654.8726089229185,38.37443154766791,0.10689442228306921,-0.010399530816977642,-0.004319245308624486,0.024236340868383,1.020249405955965,1.0920706742598163,-0.001120282338571199,0.18,0.01960757944058194,0.04951476871512212,0.17256369553854084,280.6448354867241,16.958697241921424,1,rule_exit
2021-07-28,2021-08-10,bull_put,1,411.20062255859375,403,382,21,3.5070592624439922,1749.2940737556007,33.02791582427871,0.11387459707373383,0.009849126949074583,0.0059372012576621724,0.026022811536406065,1.0309795891410345,1.0915681647531483,0.005365221958969046,0.18,0.019943118051639643,0.05106996159036121,0.1670028220211425,262.4081960679224,15.000805182204275,1,rule_exit
2021-08-02,2021-08-12,bull_put,1,410.0387268066406,402,381,21,3.537452263632807,1746.2547736367192,37.29553326526149,0.11301690946195751,-0.007777517179082816,0.0296962452752787,0.008922815632363301,1.0240866097057046,1.0919244189698256,0.00021537346698119464,0.18,0.01960479896434611,0.05121467468096699,0.16845010779203845,284.67753511291346,16.30217648711414,1,rule_exit
2021-08-17,2021-08-18,bull_put,1,416.0826416015625,408,387,21,3.5952127386277457,1740.4787261372255,38.832192223226976,0.07335171274075036,0.00307222317822764,0.006551125846021355,0.030111788263920802,1.0259401683184683,1.089758706672621,0.0012148936744273975,0.18,0.01942556788827152,0.050470742829280144,0.17120060660132122,-132.40450210104115,-7.607361130744549,0,rule_exit
2021-08-18,2021-08-19,bull_put,1,411.5285949707031,403,383,20,3.3761957112721337,1662.3804288727868,11.877420044135846,0.08132889747581021,-0.010365464031050209,0.00045552918580682444,0.010654579654790775,1.0138549259238598,1.0890866545519695,-0.007986066620915055,0.18,0.020724185572840396,0.04859929600134787,0.16880978556360668,20.234376276088938,1.2171928834490249,1,rule_exit
2021-08-19,2021-08-27,bull_put,1,412.165771484375,404,383,21,3.5276298331111513,1747.2370166888848,8.028192301333092,0.0812138321577166,-0.011794720542045445,-0.004301104916777598,0.010104297845460408,1.014507334212654,1.0885224098422566,-0.005283563172800432,0.18,0.019811862239231478,0.050950373497465694,0.16798237300529292,277.5079623316552,15.88267416961832,1,rule_exit
2021-08-26,2021-09-09,bull_put,1,418.1629028320313,410,389,21,3.5973088500901933,1740.2691149909806,38.37309702340432,0.08358102692471286,0.014550289622688117,0.0025839524807371728,0.012731311935028522,1.0235602555422554,1.0875237022322823,0.0023006784499950417,0.18,0.01952086800801218,0.05021966285812621,0.17130042143286633,249.85749833268585,14.357405770197834,1,rule_exit
2021-09-08,2021-09-09,bull_put,1,422.5200805664063,414,393,21,3.5513081371235518,1744.8691862876449,0.0,0.0797691469316465,-0.0014393698708878855,0.006562913808102477,0.01859129455593589,1.0232782445679336,1.0884893528330022,0.000905943197895942,0.18,0.020164912765766714,0.049701779787243716,0.1691099112915977,-45.36060004009926,-2.5996562032600123,0,rule_exit
2021-09-09,2021-09-10,bull_put,1,420.7115783691406,412,391,21,3.4801269384778566,1751.9873061522144,0.0,0.08161728102418092,-0.006241645319822076,0.00015590847410806852,0.011717564038895345,1.0179151895504503,1.088230691941216,-0.0027656884373246093,0.18,0.02070677113976862,0.04991543156811859,0.16572033040370746,-89.14408579839159,-5.088169616603755,0,rule_exit
2021-09-10,2021-09-13,bull_put,1,417.3943786621094,409,388,21,3.5263445240928233,1747.3655475907176,0.0,0.0863718693965066,-0.01710136443402288,-0.0018378583196095866,0.0007413452225635275,1.0090939668443228,1.0878561305526486,-0.00871297934920423,0.18,0.020111384080006556,0.050312129423764944,0.16792116781394398,31.750965563122577,1.8170763185128078,1,rule_exit
2021-09-13,2021-09-14,bull_put,1,418.4626159667969,410,389,21,3.5203661002271733,1747.9633899772828,17.246493203194504,0.08661219611557805,-0.01434634538850077,-0.008151250286349776,0.001479777638230706,1.0109368235805418,1.0874828702762127,-0.005058754050898173,0.18,0.020223111083041992,0.05018369431038078,0.16763648096319872,-58.562937773255385,-3.3503526509223107,0,rule_exit
2021-09-14,2021-09-15,bull_put,1,416.2044372558594,408,387,21,3.5636826701355124,1743.6317329864487,16.079155527381957,0.0882759489589977,-0.0161474976525795,-0.01782276517053416,-0.006264426656026556,1.0050059471911088,1.086854877889566,-0.008548063018545604,0.18,0.019712517506909093,0.05045597336361497,0.16969917476835775,88.63783408844432,5.083518062419503,1,rule_exit
2021-11-10,2021-11-23,bull_put,1,435.8215637207031,427,405,22,3.670323349071693,1832.9676650928307,7.005594469207679,0.0848954885243059,-0.0023670466091764153,0.021324373198951196,0.06535208350879707,1.0367120855854615,1.061132006504288,0.0006139890467729003,0.18,0.020241228188416203,0.0504793746600816,0.16683287950325879,281.8995288357456,15.379405442019559,1,rule_exit
2021-11-11,2021-11-24,bull_put,1,435.9625854492188,427,405,22,3.6344247812662984,1836.5575218733702,2.747536967780974,0.06832869356142791,-0.006724913091344931,0.011891205004765482,0.048067637439997535,1.0364258371723774,1.0606385513476664,0.0007671310469863357,0.18,0.02055815280566725,0.0504630459912771,0.1652011264211954,292.60697588481327,15.932361083160693,1,rule_exit
2021-11-23,2021-11-26,bull_put,1,440.11761474609375,431,409,22,3.6410069473563498,1835.899305264365,22.303704049697046,0.06829461715738344,-0.0023226006042884606,0.0017330906964683201,0.026822619130769887,1.0386823272608752,1.0594830225861132,0.001768720588194217,0.18,0.02071631409561681,0.049986638259620485,0.165500315788925,-252.59542376293632,-13.75867527367266,0,rule_exit
2021-11-26,2021-11-29,bull_put,1,431.4505004882813,423,401,22,3.7198594430443794,1828.0140556955623,15.15411409388875,0.10163735760190193,-0.022906571955206956,-0.0103497068591063,0.0014184276596582723,1.0165941627939286,1.0592537851103492,-0.015394648126029753,0.18,0.019586257238588676,0.050990785675534396,0.16908452013838088,128.12873944689488,7.00917692879236,1,rule_exit
2021-11-29,2021-11-30,bull_put,1,436.7427673339844,428,406,22,3.7019558927671605,1829.804410723284,39.65364644243806,0.11034965598240805,-0.009149341834786995,-0.005714202739943941,0.01164947464685162,1.028007413342927,1.059400842390194,-0.0027157614897064253,0.18,0.020018115897723926,0.050372900584696435,0.1682707223985073,-267.06631526998615,-14.595347661470568,0,rule_exit
2021-11-30,2021-12-01,bull_put,1,428.2449340820313,420,398,22,3.7388069660945398,1826.119303390546,22.394302538805164,0.13114883070136635,-0.02568578584782244,-0.025393999678574586,-0.009738243511554057,1.0070461200086562,1.0595769397337431,-0.018171441497092822,0.18,0.01925284673759146,0.051372469932792826,0.16994577118611545,-140.01971127740234,-7.667610271542964,0,rule_exit
2021-12-02,2021-12-03,bull_put,1,429.97454833984375,421,400,21,3.516082305632466,1748.3917694367533,32.85724223756115,0.1454002683481132,-0.025647504930058074,-0.022941794556425976,-0.01575136649718112,1.0094884117902996,1.0596398146546764,-0.007348354988329087,0.18,0.02087227807900489,0.04884010014332755,0.16743249074440314,-100.61898661884572,-5.754945108856253,0,rule_exit
2021-12-13,2021-12-14,bull_put,1,438.59466552734375,430,408,22,4.280165452368807,1771.9834547631194,37.425377574940704,0.17470166025318917,0.016957559823218116,0.0042402492539577175,-0.0014981831298911397,1.0210556611504549,1.0615468282311937,0.0035033057094928655,0.20090690929116753,0.019595918972270136,0.05016020879676757,0.19455297510767303,-86.12434451367608,-4.860335703596582,0,rule_exit
2021-12-14,2021-12-17,bull_put,1,435.5771789550781,427,405,22,4.295146383204416,1770.4853616795585,37.29809792802135,0.1763773942374977,-0.010506398712250342,0.01712161496729414,-0.008707170996256508,1.0124922752824113,1.062166019351317,-0.0027841080089638925,0.20283400337312235,0.019691525106191814,0.05050769659874422,0.1952339265092916,-41.42128366386146,-2.3395439781872835,0,rule_exit
2021-12-30,2022-01-05,bull_put,1,449.1822204589844,440,418,22,4.115305499400021,1788.4694500599976,26.292231967315985,0.16994409121588455,0.018110068032160864,0.015369333724889467,0.060672137451228236,1.0287567665863537,1.066393499486101,0.010267437197374107,0.19543570489826723,0.020442083503665345,0.04897789582481673,0.18705934088181914,-128.72176012916538,-7.197313888970659,0,rule_exit
2021-12-31,2022-01-05,bull_put,1,448.0502624511719,439,417,22,3.9827811370735864,1801.7218862926413,19.48880138083574,0.16451144163768538,0.009264768246401323,0.02182156049741879,0.04203903273140108,1.0250952473409,1.0664167623648766,0.006308751108443866,0.18918815788333818,0.020199212475984576,0.0491016339989256,0.18103550623061757,-125.87399356345526,-6.986316507619446,0,rule_exit
2022-01-05,2022-01-06,bull_put,1,441.843017578125,433,411,22,3.7833813261671243,1821.6618673832877,22.764728409179156,0.15820856703921113,-0.01905850074067006,0.011488792368628875,0.0037276050963972462,1.008015431184786,1.0662261648656155,-0.00945918018919123,0.18193985209509278,0.020013935326162333,0.04979143977557605,0.171971878462142,-5.948931551471787,-0.32656617882752764,0,rule_exit
2022-01-06,2022-01-07,bull_put,1,441.4279174804688,433,411,22,3.8839065731505698,1811.6093426849432,0.0,0.15799466587595595,-0.017263156521627354,0.0005342745714771446,0.00013628123967412975,1.0064802834700528,1.0658187898014715,-0.00851680768622154,0.18169386575734933,0.019092397981017376,0.049838261534451776,0.17654120787048044,-40.871409008328556,-2.256082922809065,0,rule_exit
2022-01-07,2022-01-10,bull_put,1,439.6827697753906,431,409,22,3.75703399525019,1824.296600474981,0.0,0.15670311979359458,-0.01867534376613189,-0.009583598251645675,0.002953687392947879,1.0019090947421732,1.0654685718852894,-0.010198421398279867,0.18020858776263377,0.019747805400302968,0.05003607489836041,0.17077427251137228,-9.716660020112045,-0.5326250138043439,0,rule_exit
2022-01-10,2022-01-11,bull_put,1,439.1356506347656,430,408,22,3.6250517751251303,1837.494822487487,0.0,0.15290702432656783,-0.02553851340145541,-0.024619787636360524,-0.007635900449093569,1.0002841665154776,1.0649755322461518,-0.009371359765671383,0.18,0.020803709791177613,0.050098414847893236,0.16477508068750593,98.47057477358652,5.358957944724064,1,rule_exit
2022-03-16,2022-03-17,bear_call,0,410.9391174316406,427,436,9,2.4689290747340773,653.1070925265922,85.84583443951593,0.26119996981092974,0.019208711560134928,-0.005184095183270676,-0.02349269101775775,0.9824200642866264,0.9985755156670245,0.01993963469416382,0.30037996528256916,0.03908336268579028,0.02190105448283867,0.27432545274823084,-59.65292004576429,-9.133711871814567,0,rule_exit
