date,equity
2021-03-24,113033.35187725101
2021-03-25,115087.45541227945
2021-03-26,117558.23688450085
2021-03-29,118508.74482790225
2021-03-30,118466.6502675822
2021-03-31,119231.78507279963
2021-04-01,120380.35291630466
2021-04-05,120380.35291630466
2021-04-06,120380.35291630466
2021-04-07,120380.35291630466
2021-04-08,120380.35291630466
2021-04-09,120380.35291630466
2021-04-12,120380.35291630466
2021-04-13,120380.35291630466
2021-04-14,120380.35291630466
2021-04-15,120380.35291630466
2021-04-16,120380.35291630466
2021-04-19,120380.35291630466
2021-04-20,120174.65046181653
2021-04-21,122081.47293033749
2021-04-22,120837.25694296559
2021-04-23,122940.34989820255
2021-04-26,123546.33731768244
2021-04-27,123857.36703379497
2021-04-28,124176.23061075145
2021-04-29,125103.82528449531
2021-04-30,125103.82528449531
2021-05-03,125103.82528449531
2021-05-04,124899.39170749232
2021-05-05,125028.38071416128
2021-05-06,126722.49778885301
2021-05-07,128076.67991708039
2021-05-10,126915.95660191633
2021-05-11,125368.35228565482
2021-05-12,120464.68176703205
2021-05-13,122518.5748257536
2021-05-14,125263.58204993038
2021-05-17,125207.2965874869
2021-05-18,124170.39185037294
2021-05-19,123962.04117968917
2021-05-20,126080.0169259347
2021-05-21,126261.85966113424
2021-05-24,127863.15718137796
2021-05-25,127917.76257971206
2021-05-26,128422.357613739
2021-05-27,128748.72093892659
2021-05-28,128748.72093892659
2021-06-01,128748.72093892659
2021-06-02,128748.72093892659
2021-06-03,128530.55841295216
2021-06-04,130501.22190171502
2021-06-07,130668.11388473258
2021-06-08,131048.60813252922
2021-06-09,131175.16772865012
2021-06-10,132250.92577263538
2021-06-11,132839.66710483385
2021-06-14,133456.1405977442
2021-06-15,133633.00328709322
2021-06-16,133403.68621104243
2021-06-17,133412.59318468953
2021-06-18,130440.6291513717
2021-06-21,130440.6291513717
2021-06-22,130440.6291513717
2021-06-23,130440.6291513717
2021-06-24,130440.6291513717
2021-06-25,130440.6291513717
2021-06-28,130440.6291513717
2021-06-29,130440.6291513717
2021-06-30,130440.6291513717
2021-07-01,130440.6291513717
2021-07-02,130440.6291513717
2021-07-06,130440.6291513717
2021-07-07,130440.6291513717
2021-07-08,130216.83675617329
2021-07-09,132472.30033313407
2021-07-12,133334.6531765372
2021-07-13,133159.0826453843
2021-07-14,133735.50337033646
2021-07-15,133606.25037053096
2021-07-16,132443.66771431037
2021-07-19,129087.8129490601
2021-07-20,131555.37026901942
2021-07-21,133375.1225290455
2021-07-22,134044.76915710612
2021-07-23,135754.81646906887
2021-07-26,136308.79328421148
2021-07-27,136150.35540225578
2021-07-28,136443.36475383965
2021-07-29,137109.42896070424
2021-07-30,137109.42896070424
2021-08-02,136882.55805449077
2021-08-03,138764.06587191916
2021-08-04,138197.36196076134
2021-08-05,139689.73405570685
2021-08-06,140317.30428684186
2021-08-09,140581.84621365884
2021-08-10,141160.26145204026
2021-08-11,141866.57875298496
2021-08-12,142518.3021278496
2021-08-13,142518.3021278496
2021-08-16,142518.3021278496
2021-08-17,142275.9178347386
2021-08-18,139629.93339530285
2021-08-19,140056.9300804239
2021-08-20,142002.90140438455
2021-08-23,143776.96579887735
2021-08-24,144328.46507500106
2021-08-25,144919.89183744809
2021-08-26,144545.10312061076
2021-08-27,145845.29323425973
2021-08-30,145845.29323425973
2021-08-31,145845.29323425973
2021-09-01,145845.29323425973
2021-09-02,145845.29323425973
2021-09-03,145845.29323425973
2021-09-07,145845.29323425973
2021-09-08,145605.62468969537
2021-09-09,144702.81564963437
2021-09-10,142917.07511393778
2021-09-13,143552.4642246146
2021-09-14,142378.52609369124
2021-09-15,144391.71675505614
2021-09-16,144391.71675505614
2021-09-17,144391.71675505614
2021-09-20,144391.71675505614
2021-09-21,144391.71675505614
2021-09-22,144391.71675505614
2021-09-23,144391.71675505614
2021-09-24,144391.71675505614
2021-09-27,144391.71675505614
2021-09-28,144391.71675505614
2021-09-29,144391.71675505614
2021-09-30,144391.71675505614
2021-10-01,144391.71675505614
2021-10-04,144391.71675505614
2021-10-05,144391.71675505614
2021-10-06,144391.71675505614
2021-10-07,144391.71675505614
2021-10-08,144391.71675505614
2021-10-11,144391.71675505614
2021-10-12,144391.71675505614
2021-10-13,144391.71675505614
2021-10-14,144391.71675505614
2021-10-15,144391.71675505614
2021-10-18,144391.71675505614
2021-10-19,144391.71675505614
2021-10-20,144391.71675505614
2021-10-21,144391.71675505614
2021-10-22,144391.71675505614
2021-10-25,144391.71675505614
2021-10-26,144391.71675505614
2021-10-27,144391.71675505614
2021-10-28,144391.71675505614
2021-10-29,144391.71675505614
2021-11-01,144391.71675505614
2021-11-02,144391.71675505614
2021-11-03,144391.71675505614
2021-11-04,144391.71675505614
2021-11-05,144391.71675505614
2021-11-08,144391.71675505614
2021-11-09,144391.71675505614
2021-11-10,144157.03796031687
2021-11-11,144570.07913466368
2021-11-12,146428.54258866256
2021-11-15,146865.30604261407
2021-11-16,147897.2253973321
2021-11-17,147925.97202268292
2021-11-18,148830.07507155463
2021-11-19,149022.69486366693
2021-11-22,149117.18559606932
2021-11-23,149502.59087835657
2021-11-24,150457.40283457018
2021-11-26,144458.30964906467
2021-11-29,146881.35841472837
2021-11-30,141550.31598200763
2021-12-01,139128.64455749717
2021-12-02,138903.02941170227
2021-12-03,137216.8838117391
2021-12-06,137216.8838117391
2021-12-07,137216.8838117391
2021-12-08,137216.8838117391
2021-12-09,137216.8838117391
2021-12-10,137216.8838117391
2021-12-13,136946.36893464116
2021-12-14,135309.1260661415
2021-12-15,138191.10953118873
2021-12-16,136854.10653063926
2021-12-17,134793.5168763659
2021-12-20,134793.5168763659
2021-12-21,134793.5168763659
2021-12-22,134793.5168763659
2021-12-23,134793.5168763659
2021-12-27,134793.5168763659
2021-12-28,134793.5168763659
2021-12-29,134793.5168763659
2021-12-30,134546.417394956
2021-12-31,134622.84460791713
2022-01-03,136425.51133402126
2022-01-04,136908.1961291815
2022-01-05,132247.90396557387
2022-01-06,132135.2269467844
2022-01-07,131406.60459412585
2022-01-10,131251.26367790005
2022-01-11,133132.85895475346
2022-01-12,133132.85895475346
2022-01-13,133132.85895475346
2022-01-14,133132.85895475346
2022-01-18,133132.85895475346
2022-01-19,133132.85895475346
2022-01-20,133132.85895475346
2022-01-21,133132.85895475346
2022-01-24,133132.85895475346
2022-01-25,133132.85895475346
2022-01-26,133132.85895475346
2022-01-27,133132.85895475346
2022-01-28,133132.85895475346
2022-01-31,133132.85895475346
2022-02-01,133132.85895475346
2022-02-02,133132.85895475346
2022-02-03,133132.85895475346
2022-02-04,133132.85895475346
2022-02-07,133132.85895475346
2022-02-08,133132.85895475346
2022-02-09,133132.85895475346
2022-02-10,133132.85895475346
2022-02-11,133132.85895475346
2022-02-14,133132.85895475346
2022-02-15,133132.85895475346
2022-02-16,133132.85895475346
2022-02-17,133132.85895475346
2022-02-18,133132.85895475346
2022-02-22,133132.85895475346
2022-02-23,133132.85895475346
2022-02-24,133132.85895475346
2022-02-25,133132.85895475346
2022-02-28,133132.85895475346
2022-03-01,133132.85895475346
2022-03-02,133132.85895475346
2022-03-03,133132.85895475346
2022-03-04,133132.85895475346
2022-03-07,133132.85895475346
2022-03-08,133132.85895475346
2022-03-09,133132.85895475346
2022-03-10,133132.85895475346
2022-03-11,133132.85895475346
2022-03-14,133132.85895475346
2022-03-15,133132.85895475346
2022-03-16,132701.06579886674
2022-03-17,130150.21295246526
2022-03-18,130150.21295246526
2022-03-21,130150.21295246526
2022-03-22,130150.21295246526
2022-03-23,130150.21295246526
2022-03-24,130150.21295246526
2022-03-25,130150.21295246526
2022-03-28,130150.21295246526
2022-03-29,130150.21295246526
2022-03-30,130150.21295246526
2022-03-31,130150.21295246526
2022-04-01,130150.21295246526
2022-04-04,130150.21295246526
2022-04-05,130150.21295246526
2022-04-06,130150.21295246526
2022-04-07,130150.21295246526
2022-04-08,130150.21295246526
2022-04-11,130150.21295246526
2022-04-12,130150.21295246526
2022-04-13,130150.21295246526
2022-04-14,130150.21295246526
2022-04-18,130150.21295246526
2022-04-19,130150.21295246526
2022-04-20,130150.21295246526
2022-04-21,130150.21295246526
2022-04-22,130150.21295246526
2022-04-25,130150.21295246526
2022-04-26,130150.21295246526
2022-04-27,130150.21295246526
2022-04-28,130150.21295246526
2022-04-29,130150.21295246526
2022-05-02,130150.21295246526
2022-05-03,130150.21295246526
2022-05-04,130150.21295246526
2022-05-05,130150.21295246526
2022-05-06,130150.21295246526
2022-05-09,130150.21295246526
2022-05-10,130150.21295246526
2022-05-11,130150.21295246526
2022-05-12,130150.21295246526
2022-05-13,130150.21295246526
2022-05-16,129610.77160549312
2022-05-17,125140.212181291
2022-05-18,131409.40516368882
2022-05-19,132757.20736807483
2022-05-20,133544.16998603012
2022-05-23,131349.8875458503
2022-05-24,133527.87289795018
2022-05-25,132315.65257269327
2022-05-26,128178.80800918203
2022-05-27,123861.90243889167
2022-05-31,123367.24092652528
2022-06-01,125172.54441188446
2022-06-02,125172.54441188446
2022-06-03,125172.54441188446
2022-06-06,125172.54441188446
2022-06-07,125172.54441188446
2022-06-08,125172.54441188446
2022-06-09,125172.54441188446
2022-06-10,125172.54441188446
2022-06-13,125172.54441188446
2022-06-14,125172.54441188446
2022-06-15,125172.54441188446
2022-06-16,125172.54441188446
2022-06-17,125172.54441188446
2022-06-21,125172.54441188446
2022-06-22,124686.00641958637
2022-06-23,123045.57525069703
2022-06-24,115760.13433016236
2022-06-27,116491.7522177814
2022-06-28,120717.07088901596
2022-06-29,121333.37123691349
2022-06-30,123122.75892463626
2022-07-01,122240.19000286325
2022-07-05,122240.19000286325
2022-07-06,122240.19000286325
2022-07-07,122240.19000286325
2022-07-08,121789.31636997552
2022-07-11,124507.14793133683
2022-07-12,124507.14793133683
2022-07-13,124507.14793133683
2022-07-14,124507.14793133683
2022-07-15,124507.14793133683
2022-07-18,124507.14793133683
2022-07-19,124507.14793133683
2022-07-20,124507.14793133683
2022-07-21,124507.14793133683
2022-07-22,124507.14793133683
2022-07-25,124507.14793133683
2022-07-26,124507.14793133683
2022-07-27,124507.14793133683
2022-07-28,124507.14793133683
2022-07-29,124507.14793133683
2022-08-01,124507.14793133683
2022-08-02,124507.14793133683
2022-08-03,124507.14793133683
2022-08-04,124507.14793133683
2022-08-05,124507.14793133683
2022-08-08,124507.14793133683
2022-08-09,124507.14793133683
2022-08-10,124507.14793133683
2022-08-11,124507.14793133683
2022-08-12,124507.14793133683
2022-08-15,124507.14793133683
2022-08-16,124507.14793133683
2022-08-17,124507.14793133683
2022-08-18,124507.14793133683
2022-08-19,124507.14793133683
2022-08-22,124507.14793133683
2022-08-23,124507.14793133683
2022-08-24,124507.14793133683
2022-08-25,124507.14793133683
2022-08-26,124507.14793133683
2022-08-29,124507.14793133683
2022-08-30,124507.14793133683
2022-08-31,124507.14793133683
2022-09-01,124507.14793133683
2022-09-02,124507.14793133683
2022-09-06,124507.14793133683
2022-09-07,124507.14793133683
2022-09-08,124177.48139785114
2022-09-09,120423.86117926138
2022-09-12,120423.86117926138
2022-09-13,120423.86117926138
2022-09-14,120423.86117926138
2022-09-15,120423.86117926138
2022-09-16,120423.86117926138
2022-09-19,120423.86117926138
2022-09-20,120423.86117926138
2022-09-21,120423.86117926138
2022-09-22,120423.86117926138
2022-09-23,120423.86117926138
2022-09-26,120423.86117926138
2022-09-27,120423.86117926138
2022-09-28,120423.86117926138
2022-09-29,120423.86117926138
2022-09-30,120423.86117926138
2022-10-03,120423.86117926138
2022-10-04,119963.05245826971
2022-10-05,120555.7264368605
2022-10-06,122885.68342823895
2022-10-07,122885.68342823895
2022-10-10,122885.68342823895
2022-10-11,122885.68342823895
2022-10-12,122885.68342823895
2022-10-13,122885.68342823895
2022-10-14,122885.68342823895
2022-10-17,122885.68342823895
2022-10-18,122885.68342823895
2022-10-19,122430.67488784339
2022-10-20,124441.2382778336
2022-10-21,119767.95349177225
2022-10-24,119307.41765986556
2022-10-25,116392.61979033083
2022-10-26,115945.42706833949
2022-10-27,117578.59560524437
2022-10-28,117578.59560524437
2022-10-31,117578.59560524437
2022-11-01,117578.59560524437
2022-11-02,117578.59560524437
2022-11-03,117578.59560524437
2022-11-04,117578.59560524437
2022-11-07,117578.59560524437
2022-11-08,117578.59560524437
2022-11-09,117578.59560524437
2022-11-10,117578.59560524437
2022-11-11,117578.59560524437
2022-11-14,117578.59560524437
2022-11-15,117578.59560524437
2022-11-16,117578.59560524437
2022-11-17,117578.59560524437
2022-11-18,117578.59560524437
2022-11-21,117578.59560524437
2022-11-22,117578.59560524437
2022-11-23,117578.59560524437
2022-11-25,117578.59560524437
2022-11-28,117578.59560524437
2022-11-29,117578.59560524437
2022-11-30,117578.59560524437
2022-12-01,117578.59560524437
2022-12-02,117578.59560524437
2022-12-05,117578.59560524437
2022-12-06,117578.59560524437
2022-12-07,117578.59560524437
2022-12-08,117578.59560524437
2022-12-09,117578.59560524437
2022-12-12,117578.59560524437
2022-12-13,117578.59560524437
2022-12-14,117578.59560524437
2022-12-15,117578.59560524437
2022-12-16,117578.59560524437
2022-12-19,117578.59560524437
2022-12-20,117578.59560524437
2022-12-21,117578.59560524437
2022-12-22,117578.59560524437
2022-12-23,117578.59560524437
2022-12-27,117578.59560524437
2022-12-28,117578.59560524437
2022-12-29,117578.59560524437
2022-12-30,117578.59560524437
2023-01-03,117578.59560524437
2023-01-04,117578.59560524437
2023-01-05,117578.59560524437
2023-01-06,117578.59560524437
2023-01-09,117578.59560524437
2023-01-10,117578.59560524437
2023-01-11,117578.59560524437
2023-01-12,117578.59560524437
2023-01-13,117578.59560524437
2023-01-17,117578.59560524437
2023-01-18,117578.59560524437
2023-01-19,117578.59560524437
2023-01-20,117578.59560524437
2023-01-23,117578.59560524437
2023-01-24,117578.59560524437
2023-01-25,117578.59560524437
2023-01-26,117578.59560524437
2023-01-27,117578.59560524437
2023-01-30,117578.59560524437
2023-01-31,117578.59560524437
2023-02-01,117578.59560524437
2023-02-02,117578.59560524437
2023-02-03,117578.59560524437
2023-02-06,117578.59560524437
2023-02-07,117578.59560524437
2023-02-08,117578.59560524437
2023-02-09,117368.9161058744
2023-02-10,117831.52268339868
2023-02-13,119940.6939881556
2023-02-14,120207.64100415363
2023-02-15,121562.44669328457
2023-02-16,119192.65040660836
2023-02-17,119174.79892606087
2023-02-21,114198.94560645564
2023-02-22,114005.91743029775
2023-02-23,114908.34903732552
2023-02-24,113125.655429299
2023-02-27,113125.655429299
2023-02-28,113125.655429299
2023-03-01,113125.655429299
2023-03-02,113125.655429299
2023-03-03,113125.655429299
2023-03-06,113125.655429299
2023-03-07,113125.655429299
2023-03-08,112924.44908501064
2023-03-09,109148.18644096023
2023-03-10,109148.18644096023
2023-03-13,109148.18644096023
2023-03-14,109148.18644096023
2023-03-15,109148.18644096023
2023-03-16,109148.18644096023
2023-03-17,109148.18644096023
2023-03-20,109148.18644096023
2023-03-21,109148.18644096023
2023-03-22,109148.18644096023
2023-03-23,109148.18644096023
2023-03-24,109148.18644096023
2023-03-27,109148.18644096023
2023-03-28,109148.18644096023
2023-03-29,109148.18644096023
2023-03-30,109148.18644096023
2023-03-31,109148.18644096023
2023-04-03,109148.18644096023
2023-04-04,109148.18644096023
2023-04-05,108936.10112467244
2023-04-06,110524.91701658888
2023-04-10,111198.52210705978
2023-04-11,111540.04192681027
2023-04-12,111230.48247246156
2023-04-13,113312.88829986137
2023-04-14,113372.36534061444
2023-04-17,114014.59938975175
2023-04-18,114014.59938975175
2023-04-19,114014.59938975175
2023-04-20,113818.32862043481
2023-04-21,114242.36020603338
2023-04-24,114730.04591422208
2023-04-25,111547.61075117746
2023-04-26,110868.33183363534
2023-04-27,113811.0300333818
2023-04-28,114790.26328466044
2023-05-01,114927.95215331462
2023-05-02,114177.1960755329
2023-05-03,113981.54165082487
2023-05-04,112684.50801110915
2023-05-05,115532.09964707079
2023-05-08,115810.80842802736
2023-05-09,115591.26047707185
2023-05-10,116362.3982077765
2023-05-11,116475.0606265698
2023-05-12,116647.95561848048
2023-05-15,117207.24670185492
2023-05-16,117012.37285098628
2023-05-17,119186.50935937252
2023-05-18,120575.14849387441
2023-05-19,120687.58717713857
2023-05-22,120993.52484293457
2023-05-23,119818.24560040125
2023-05-24,118378.95250015585
2023-05-25,120085.12587113319
2023-05-26,121973.64976446738
2023-05-30,122267.87766704876
2023-05-31,121973.36896736716
2023-06-01,123081.19212347793
2023-06-02,123081.19212347793
2023-06-05,123081.19212347793
2023-06-06,123081.19212347793
2023-06-07,122875.07138282678
2023-06-08,124249.72944085534
2023-06-09,124852.76914447095
2023-06-12,126407.8829984021
2023-06-13,127366.91974213738
2023-06-14,127711.37571059479
2023-06-15,127711.37571059479
2023-06-16,127711.37571059479
2023-06-20,127711.37571059479
2023-06-21,127490.93760700227
2023-06-22,128505.16010758384
2023-06-23,127057.6099914188
2023-06-26,126284.85634542383
2023-06-27,128550.95737806075
2023-06-28,128949.0229116397
2023-06-29,129831.84485832353
2023-06-30,131334.08104971968
2023-07-03,131334.08104971968
2023-07-05,131334.08104971968
2023-07-06,131119.07608456566
2023-07-07,130680.66699702249
2023-07-10,131483.15894283884
2023-07-11,132922.60636710856
2023-07-12,134385.05573002802
2023-07-13,135509.0783260765
2023-07-14,135712.29086963617
2023-07-17,135712.29086963617
2023-07-18,135712.29086963617
2023-07-19,135712.29086963617
2023-07-20,135712.29086963617
2023-07-21,135488.33278950216
2023-07-24,136697.62068004193
2023-07-25,137536.0639267719
2023-07-26,137922.14058497103
2023-07-27,137074.50617887793
2023-07-28,139183.1611391051
2023-07-31,139842.32691346257
2023-08-01,139884.2320699691
2023-08-02,137728.04170016354
2023-08-03,137197.80902179962
2023-08-04,136289.9394702054
2023-08-07,138236.54690783567
2023-08-08,138236.54690783567
2023-08-09,138236.54690783567
2023-08-10,138006.1748293601
2023-08-11,137968.00199218828
2023-08-14,139353.93726268955
2023-08-15,139353.93726268955
2023-08-16,139353.93726268955
2023-08-17,139353.93726268955
2023-08-18,139353.93726268955
2023-08-21,139353.93726268955
2023-08-22,139353.93726268955
2023-08-23,139353.93726268955
2023-08-24,139353.93726268955
2023-08-25,139353.93726268955
2023-08-28,139353.93726268955
2023-08-29,139353.93726268955
2023-08-30,139353.93726268955
2023-08-31,139353.93726268955
2023-09-01,139353.93726268955
2023-09-05,139124.7819508427
2023-09-06,137906.17477095593
2023-09-07,137906.17477095593
2023-09-08,137906.17477095593
2023-09-11,137906.17477095593
2023-09-12,137906.17477095593
2023-09-13,137906.17477095593
2023-09-14,137906.17477095593
2023-09-15,137906.17477095593
2023-09-18,137906.17477095593
2023-09-19,137906.17477095593
2023-09-20,137906.17477095593
2023-09-21,137906.17477095593
2023-09-22,137906.17477095593
2023-09-25,137906.17477095593
2023-09-26,137906.17477095593
2023-09-27,137906.17477095593
2023-09-28,137906.17477095593
2023-09-29,137906.17477095593
2023-10-02,137906.17477095593
2023-10-03,137906.17477095593
2023-10-04,137906.17477095593
2023-10-05,137906.17477095593
2023-10-06,137906.17477095593
2023-10-09,137906.17477095593
2023-10-10,137906.17477095593
2023-10-11,137906.17477095593
2023-10-12,137906.17477095593
2023-10-13,137906.17477095593
2023-10-16,137906.17477095593
2023-10-17,137906.17477095593
2023-10-18,137906.17477095593
2023-10-19,137906.17477095593
2023-10-20,137906.17477095593
2023-10-23,137906.17477095593
2023-10-24,137906.17477095593
2023-10-25,137906.17477095593
2023-10-26,137906.17477095593
2023-10-27,137906.17477095593
2023-10-30,137906.17477095593
2023-10-31,137906.17477095593
2023-11-01,137906.17477095593
2023-11-02,137906.17477095593
2023-11-03,137906.17477095593
2023-11-06,137906.17477095593
2023-11-07,137906.17477095593
2023-11-08,137906.17477095593
2023-11-09,137679.76044654325
2023-11-10,140453.91265991426
